dataset	read_mode	repeat	rank	order	chunk_id	queue	start	end	bytes	records	stage2_seconds
ERR1203383	PE	2	2	22	131	5	2575564996	2595225604	19660608	84744	1.828471
ERR1203383	PE	2	2	23	132	0	2595225604	2614886444	19660840	84745	1.964332
ERR1203383	PE	2	2	24	139	1	2732851252	2752512092	19660840	84745	1.94761
ERR1203383	PE	2	2	25	146	2	2870476900	2890137740	19660840	84745	2.013521
ERR1203383	PE	2	2	26	153	3	3008102548	3027763388	19660840	84745	2.228481
ERR1203383	PE	2	2	27	160	4	3145728196	3150643348	4915152	21186	0.596605
ERR1203383	PE	2	2	28	167	5	3180134492	3185049644	4915152	21186	0.563007
ERR1203383	PE	2	2	29	168	0	3185049644	3189965028	4915384	21187	0.544314
ERR1203383	PE	2	2	30	175	1	3219456172	3224371324	4915152	21186	0.699403
ERR1203383	PE	2	2	31	182	2	3253862468	3258777620	4915152	21186	0.496696
ERR1203383	PE	2	2	32	189	3	3288268996	3293184148	4915152	21186	0.495069
ERR1203383	PE	2	2	33	196	4	3322675292	3327590444	4915152	21186	0.632861
ERR1203383	PE	2	2	34	203	5	3357081820	3361996972	4915152	21186	0.733258
ERR1203383	PE	2	2	35	204	0	3361996972	3366912124	4915152	21186	0.64675
ERR1203383	PE	2	2	36	211	1	3396403268	3401318420	4915152	21186	0.534494
ERR1203383	PE	2	2	37	218	2	3430809796	3435724948	4915152	21186	0.647146
ERR1203383	PE	2	2	38	225	3	3465216092	3466444996	1228904	5297	0.166957
ERR1203383	PE	2	2	39	232	4	3473817724	3475046628	1228904	5297	0.230699
ERR1203383	PE	2	2	40	239	5	3482419356	3483648028	1228672	5296	0.521099
ERR1203383	PE	2	2	41	234	0	3476275300	3477504204	1228904	5297	0.29077
ERR1203383	PE	2	2	42	235	1	3477504204	3478732876	1228672	5296	0.288035
ERR1203383	PE	2	2	43	242	2	3486105604	3487334508	1228904	5297	4.663059
ERR1203383	PE	2	2	44	249	3	3494707236	3495936140	1228904	5297	3.885837
ERR1203383	PE	2	2	19	123	3	2418278508	2437939348	19660840	84745	1.860603
ERR1203383	PE	2	2	20	130	4	2555904156	2575564996	19660840	84745	2.099666
ERR1203383	PE	2	2	21	137	5	2693529804	2713190412	19660608	84744	1.61938
ERR1203383	PE	2	2	22	138	0	2713190412	2732851252	19660840	84745	1.74861
ERR1203383	PE	2	2	23	145	1	2850816060	2870476900	19660840	84745	1.593687
ERR1203383	PE	2	2	24	152	2	2988441708	3008102548	19660840	84745	1.742146
ERR1203383	PE	2	2	25	159	3	3126067356	3145728196	19660840	84745	1.875376
ERR1203383	PE	2	2	26	166	4	3175219340	3180134492	4915152	21186	0.492281
ERR1203383	PE	2	2	27	173	5	3209625636	3214541020	4915384	21187	0.420299
ERR1203383	PE	2	2	28	174	0	3214541020	3219456172	4915152	21186	0.364294
ERR1203383	PE	2	2	29	181	1	3248947316	3253862468	4915152	21186	0.503709
ERR1203383	PE	2	2	30	188	2	3283353612	3288268996	4915384	21187	0.453582
ERR1203383	PE	2	2	31	195	3	3317760140	3322675292	4915152	21186	0.50951
ERR1203383	PE	2	2	32	202	4	3352166436	3357081820	4915384	21187	0.659023
ERR1203383	PE	2	2	33	209	5	3386572964	3391488116	4915152	21186	3.304848
ERR1203383	PE	2	2	34	228	0	3468902572	3470131244	1228672	5296	0.404782
ERR1203383	PE	2	2	35	229	1	3470131244	3471360148	1228904	5297	0.259559
ERR1203383	PE	2	2	36	236	2	3478732876	3479961780	1228904	5297	0.985835
ERR1203383	PE	2	2	37	243	3	3487334508	3488563412	1228904	5297	2.624929
ERR1203383	PE	2	2	38	244	4	3488563412	3489792084	1228672	5296	3.818273
ERR1203383	PE	2	3	0	3	3	58982556	78643260	19660704	87771	2.3347
ERR1203383	PE	2	3	1	10	4	196608156	216268860	19660704	87771	1.723731
ERR1203383	PE	2	3	2	17	5	334233624	353894520	19660896	86232	1.768792
ERR1203383	PE	2	3	3	18	0	353894520	373555416	19660896	86232	1.898163
ERR1203383	PE	2	3	4	25	1	491520108	511181004	19660896	86232	1.690634
ERR1203383	PE	2	3	5	32	2	629145696	648806592	19660896	86232	1.529392
ERR1203383	PE	2	3	6	39	3	766771284	786432180	19660896	86232	1.793949
ERR1203383	PE	2	3	7	46	4	904396872	924057768	19660896	86232	2.321514
ERR1203383	PE	2	3	8	53	5	1042022460	1061683356	19660896	86232	2.013863
ERR1203383	PE	2	3	9	54	0	1061683356	1081344024	19660668	86231	1.781353
ERR1203383	PE	2	3	10	61	1	1199308944	1218969612	19660668	86231	2.081419
ERR1203383	PE	2	3	11	68	2	1336934532	1356595200	19660668	86231	1.867734
ERR1203383	PE	2	3	12	75	3	1474560120	1494221016	19660896	86232	3.443211
ERR1203383	PE	2	3	13	82	4	1612185708	1631846604	19660896	86232	1.935389
ERR1203383	PE	2	3	14	89	5	1749811296	1769472192	19660896	86232	1.795073
ERR1203383	PE	2	3	15	90	0	1769472192	1789132860	19660668	86231	1.867037
ERR1203383	PE	2	3	16	97	1	1907097780	1926758448	19660668	86231	1.746408
ERR1203383	PE	2	3	17	104	2	2044723368	2064384036	19660668	86231	1.732201
ERR1203383	PE	2	3	18	111	3	2182348956	2202009624	19660668	86231	1.786543
ERR1203383	PE	2	3	19	118	4	2319974540	2339635380	19660840	84745	2.126718
ERR1203383	PE	2	3	20	125	5	2457600188	2477261028	19660840	84745	1.88833
ERR1203383	PE	2	3	21	126	0	2477261028	2496921636	19660608	84744	1.734578
ERR1203383	PE	2	3	22	133	1	2614886444	2634547284	19660840	84745	1.759996
ERR1203383	PE	2	3	23	140	2	2752512092	2772172932	19660840	84745	1.756591
ERR1203383	PE	2	3	24	147	3	2890137740	2909798580	19660840	84745	2.067227
ERR1203383	PE	2	3	25	154	4	3027763388	3047424228	19660840	84745	1.761126
ERR1203383	PE	2	3	26	161	5	3150643348	3155558500	4915152	21186	0.562152
ERR1203383	PE	2	3	27	162	0	3155558500	3160473652	4915152	21186	0.544864
ERR1203383	PE	2	3	28	163	1	3160473652	3165388804	4915152	21186	0.534229
ERR1203383	PE	2	3	29	170	2	3194880180	3199795332	4915152	21186	0.557152
ERR1203383	PE	2	3	30	177	3	3229286476	3234201628	4915152	21186	0.515964
ERR1203383	PE	2	3	31	184	4	3263693004	3268608156	4915152	21186	0.534868
ERR1203383	PE	2	3	32	191	5	3298099300	3303014452	4915152	21186	0.445181
ERR1203383	PE	2	3	33	192	0	3303014452	3307929604	4915152	21186	0.498536
ERR1203383	PE	2	3	34	199	1	3337420980	3342336132	4915152	21186	0.695627
ERR1203383	PE	2	3	35	206	2	3371827276	3376742428	4915152	21186	0.541268
ERR1203383	PE	2	3	36	213	3	3406233804	3411148956	4915152	21186	0.885703
ERR1203383	PE	2	3	37	220	4	3440640100	3445555252	4915152	21186	0.501608
ERR1203383	PE	2	3	38	227	5	3467673668	3468902572	1228904	5297	2.001224
ERR1203383	PE	2	3	39	240	0	3483648028	3484876932	1228904	5297	1.254455
ERR1203383	PE	2	3	40	247	1	3492249660	3493478564	1228904	5297	3.371371
ERR1203383	PE	2	3	41	250	4	3495936140	3497164812	1228672	5296	3.605343
ERR1203383	PE	2	4	0	4	4	78643260	98304188	19660928	87772	2.211628
ERR1203383	PE	2	4	1	11	5	216268860	235929600	19660740	86802	1.779892
ERR1203383	PE	2	4	2	12	0	235929600	255590496	19660896	86232	1.869475
ERR1203383	PE	2	4	3	19	1	373555416	393216084	19660668	86231	2.010879
ERR1203383	PE	2	4	4	26	2	511181004	530841672	19660668	86231	2.024148
ERR1203383	PE	2	4	5	33	3	648806592	668467260	19660668	86231	1.80955
ERR1203383	PE	2	4	6	40	4	786432180	806092848	19660668	86231	2.010719
ERR1203383	PE	2	4	7	47	5	924057768	943718436	19660668	86231	2.185923
ERR1203383	PE	2	4	8	48	0	943718436	963379332	19660896	86232	2.151425
ERR1203383	PE	2	4	9	55	1	1081344024	1101004920	19660896	86232	1.923435
ERR1203383	PE	2	4	10	62	2	1218969612	1238630508	19660896	86232	1.869781
ERR1203383	PE	2	4	11	69	3	1356595200	1376256096	19660896	86232	1.929609
ERR1203383	PE	2	4	12	76	4	1494221016	1513881684	19660668	86231	2.276586
ERR1203383	PE	2	4	13	83	5	1631846604	1651507272	19660668	86231	1.752788
ERR1203383	PE	2	4	14	84	0	1651507272	1671168168	19660896	86232	1.679012
ERR1203383	PE	2	4	15	91	1	1789132860	1808793756	19660896	86232	1.714518
ERR1203383	PE	2	4	16	98	2	1926758448	1946419344	19660896	86232	1.504513
ERR1203383	PE	2	4	17	105	3	2064384036	2084044932	19660896	86232	2.046446
ERR1203383	PE	2	4	18	112	4	2202009624	2221670520	19660896	86232	1.759325
ERR1203383	PE	2	4	19	119	5	2339635380	2359296220	19660840	84745	1.848607
ERR1203383	PE	2	4	20	120	0	2359296220	2378956828	19660608	84744	1.859333
ERR1203383	PE	2	4	21	127	1	2496921636	2516582476	19660840	84745	1.854895
ERR1203383	PE	2	4	22	134	2	2634547284	2654208124	19660840	84745	1.662607
ERR1203383	PE	2	4	23	141	3	2772172932	2791833772	19660840	84745	1.621307
ERR1203383	PE	2	4	24	148	4	2909798580	2929459420	19660840	84745	2.067602
ERR1203383	PE	2	4	25	155	5	3047424228	3067084836	19660608	84744	1.735004
ERR1203383	PE	2	4	26	156	0	3067084836	3086745676	19660840	84745	1.679463
ERR1203383	PE	2	4	27	169	1	3189965028	3194880180	4915152	21186	0.432889
ERR1203383	PE	2	4	28	176	2	3224371324	3229286476	4915152	21186	0.750072
ERR1203383	PE	2	4	29	183	3	3258777620	3263693004	4915384	21187	0.501457
ERR1203383	PE	2	4	30	190	4	3293184148	3298099300	4915152	21186	0.528197
ERR1203383	PE	2	4	31	197	5	3327590444	3332505828	4915384	21187	0.405525
ERR1203383	PE	2	4	32	198	0	3332505828	3337420980	4915152	21186	0.679171
ERR1203383	PE	2	4	33	205	1	3366912124	3371827276	4915152	21186	0.515512
ERR1203383	PE	2	4	34	212	2	3401318420	3406233804	4915384	21187	0.793598
ERR1203383	PE	2	4	35	219	3	3435724948	3440640100	4915152	21186	0.71209
ERR1203383	PE	2	4	36	226	4	3466444996	3467673668	1228672	5296	0.138464
ERR1203383	PE	2	4	37	233	5	3475046628	3476275300	1228672	5296	0.873332
ERR1203383	PE	2	4	38	222	0	3450470404	3455385788	4915384	21187	0.627437
ERR1203383	PE	2	4	39	241	1	3484876932	3486105604	1228672	5296	1.995262
ERR1203383	PE	2	4	40	248	2	3493478564	3494707236	1228672	5296	3.072247
ERR1203383	PE	2	4	41	252	0	3498393716	3499281348	887632	3826	1.076895
ERR1203383	PE	2	5	0	5	5	98304188	117964892	19660704	87771	2.646355
ERR1203383	PE	2	5	1	6	0	117964892	137625820	19660928	87772	2.17307
ERR1203383	PE	2	5	2	13	1	255590496	275251392	19660896	86232	1.802786
ERR1203383	PE	2	5	3	20	2	393216084	412876980	19660896	86232	1.805794
ERR1203383	PE	2	5	4	27	3	530841672	550502568	19660896	86232	1.842089
ERR1203383	PE	2	5	5	34	4	668467260	688128156	19660896	86232	2.458562
ERR1203383	PE	2	5	6	41	5	806092848	825753744	19660896	86232	2.135239
ERR1203383	PE	2	5	7	42	0	825753744	845414412	19660668	86231	2.103163
ERR1203383	PE	2	5	8	49	1	963379332	983040000	19660668	86231	2.01759
ERR1203383	PE	2	5	9	56	2	1101004920	1120665816	19660896	86232	1.794138
ERR1203383	PE	2	5	10	63	3	1238630508	1258291404	19660896	86232	1.930201
ERR1203383	PE	2	5	11	70	4	1376256096	1395916992	19660896	86232	1.948272
ERR1203383	PE	2	5	12	77	5	1513881684	1533542580	19660896	86232	2.075006
ERR1203383	PE	2	5	13	78	0	1533542580	1553203248	19660668	86231	1.668109
ERR1203383	PE	2	5	14	85	1	1671168168	1690828836	19660668	86231	1.681261
ERR1203383	PE	2	5	15	92	2	1808793756	1828454424	19660668	86231	1.857231
ERR1203383	PE	2	5	16	99	3	1946419344	1966080012	19660668	86231	1.673024
ERR1203383	PE	2	5	17	106	4	2084044932	2103705600	19660668	86231	1.733987
ERR1203383	PE	2	5	18	113	5	2221670520	2241331416	19660896	86232	1.977717
ERR1203383	PE	2	5	19	114	0	2241331416	2260992084	19660668	86231	2.124153
ERR1203383	PE	2	5	20	121	1	2378956828	2398617668	19660840	84745	1.675349
ERR1203383	PE	2	5	21	128	2	2516582476	2536243316	19660840	84745	1.869253
ERR1203383	PE	2	5	22	135	3	2654208124	2673868964	19660840	84745	1.846688
ERR1203383	PE	2	5	23	142	4	2791833772	2811494612	19660840	84745	1.769315
ERR1203383	PE	2	5	24	149	5	2929459420	2949120028	19660608	84744	1.714625
ERR1203383	PE	2	5	25	150	0	2949120028	2968780868	19660840	84745	1.731033
ERR1203383	PE	2	5	26	157	1	3086745676	3106406516	19660840	84745	1.714245
ERR1203383	PE	2	5	27	164	2	3165388804	3170304188	4915384	21187	0.537044
ERR1203383	PE	2	5	28	165	3	3170304188	3175219340	4915152	21186	0.425538
ERR1203383	PE	2	5	29	172	4	3204710484	3209625636	4915152	21186	0.456387
ERR1203383	PE	2	5	30	179	5	3239117012	3244032164	4915152	21186	0.603912
ERR1203383	PE	2	5	31	180	0	3244032164	3248947316	4915152	21186	0.448283
ERR1203383	PE	2	5	32	187	1	3278438460	3283353612	4915152	21186	0.564488
ERR1203383	PE	2	5	33	194	2	3312844988	3317760140	4915152	21186	0.487078
ERR1203383	PE	2	5	34	201	3	3347251284	3352166436	4915152	21186	0.572326
ERR1203383	PE	2	5	35	208	4	3381657812	3386572964	4915152	21186	0.537426
ERR1203383	PE	2	5	36	215	5	3416064108	3420979260	4915152	21186	0.673275
ERR1203383	PE	2	5	37	210	0	3391488116	3396403268	4915152	21186	0.486261
ERR1203383	PE	2	5	38	217	1	3425894412	3430809796	4915384	21187	0.652743
ERR1203383	PE	2	5	39	224	2	3460300940	3465216092	4915152	21186	0.543644
ERR1203383	PE	2	5	40	231	3	3472588820	3473817724	1228904	5297	0.333567
ERR1203383	PE	2	5	41	238	4	3481190452	3482419356	1228904	5297	1.343406
ERR1203383	PE	2	5	42	245	5	3489792084	3491020988	1228904	5297	3.342881
ERR1203383	PE	2	5	43	246	0	3491020988	3492249660	1228672	5296	3.119389
ERR1203383	PE	3	0	0	0	0	0	19660976	19660976	89570	2.175561
ERR1203383	PE	3	0	1	7	1	137625820	157286524	19660704	87771	1.872063
ERR1203383	PE	3	0	2	14	2	275251392	294912060	19660668	86231	1.78339
ERR1203383	PE	3	0	3	21	3	412876980	432537648	19660668	86231	2.086894
ERR1203383	PE	3	0	4	28	4	550502568	570163236	19660668	86231	1.729614
ERR1203383	PE	3	0	5	35	5	688128156	707788824	19660668	86231	1.76882
ERR1203383	PE	3	0	6	36	0	707788824	727449720	19660896	86232	1.84294
ERR1203383	PE	3	0	7	43	1	845414412	865075308	19660896	86232	2.089649
ERR1203383	PE	3	0	8	50	2	983040000	1002700896	19660896	86232	2.212801
ERR1203383	PE	3	0	9	57	3	1120665816	1140326484	19660668	86231	1.533406
ERR1203383	PE	3	0	10	64	4	1258291404	1277952072	19660668	86231	1.856229
ERR1203383	PE	3	0	11	71	5	1395916992	1415577660	19660668	86231	1.863349
ERR1203383	PE	3	0	12	72	0	1415577660	1435238556	19660896	86232	1.710077
ERR1203383	PE	3	0	13	79	1	1553203248	1572864144	19660896	86232	2.073553
ERR1203383	PE	3	0	14	86	2	1690828836	1710489732	19660896	86232	1.960302
ERR1203383	PE	3	0	15	93	3	1828454424	1848115320	19660896	86232	1.529188
ERR1203383	PE	3	0	16	100	4	1966080012	1985740908	19660896	86232	1.932805
ERR1203383	PE	3	0	17	107	5	2103705600	2123366496	19660896	86232	1.546697
ERR1203383	PE	3	0	18	108	0	2123366496	2143027392	19660896	86232	1.707132
ERR1203383	PE	3	0	19	115	1	2260992084	2280652860	19660776	85846	2.154708
ERR1203383	PE	3	0	20	122	2	2398617668	2418278508	19660840	84745	2.089836
ERR1203383	PE	3	0	21	129	3	2536243316	2555904156	19660840	84745	1.383573
ERR1203383	PE	3	0	22	136	4	2673868964	2693529804	19660840	84745	1.779957
ERR1203383	PE	3	0	23	143	5	2811494612	2831155220	19660608	84744	1.734778
ERR1203383	PE	3	0	24	144	0	2831155220	2850816060	19660840	84745	1.640142
ERR1203383	PE	3	0	25	151	1	2968780868	2988441708	19660840	84745	1.784597
ERR1203383	PE	3	0	26	158	2	3106406516	3126067356	19660840	84745	1.959815
ERR1203383	PE	3	0	27	165	3	3170304188	3175219340	4915152	21186	0.425549
ERR1203383	PE	3	0	28	172	4	3204710484	3209625636	4915152	21186	0.451204
ERR1203383	PE	3	0	29	179	5	3239117012	3244032164	4915152	21186	0.591721
ERR1203383	PE	3	0	30	180	0	3244032164	3248947316	4915152	21186	0.44294
ERR1203383	PE	3	0	31	187	1	3278438460	3283353612	4915152	21186	0.554356
ERR1203383	PE	3	0	32	194	2	3312844988	3317760140	4915152	21186	0.47391
ERR1203383	PE	3	0	33	201	3	3347251284	3352166436	4915152	21186	0.562479
ERR1203383	PE	3	0	34	208	4	3381657812	3386572964	4915152	21186	0.517501
ERR1203383	PE	3	0	35	215	5	3416064108	3420979260	4915152	21186	0.644291
ERR1203383	PE	3	0	36	210	0	3391488116	3396403268	4915152	21186	0.467009
ERR1203383	PE	3	0	37	217	1	3425894412	3430809796	4915384	21187	0.636091
ERR1203383	PE	3	0	38	224	2	3460300940	3465216092	4915152	21186	0.536976
ERR1203383	PE	3	0	39	231	3	3472588820	3473817724	1228904	5297	0.330692
ERR1203383	PE	3	0	40	238	4	3481190452	3482419356	1228904	5297	1.347929
ERR1203383	PE	3	0	41	245	5	3489792084	3491020988	1228904	5297	3.22292
ERR1203383	PE	3	0	42	246	0	3491020988	3492249660	1228672	5296	2.968776
ERR1203383	PE	3	1	0	1	1	19660976	39321628	19660652	87957	2.338594
ERR1203383	PE	3	1	1	8	2	157286524	176947228	19660704	87771	2.171416
ERR1203383	PE	3	1	2	15	3	294912060	314572956	19660896	86232	1.69119
ERR1203383	PE	3	1	3	22	4	432537648	452198544	19660896	86232	1.852651
ERR1203383	PE	3	1	4	29	5	570163236	589824132	19660896	86232	1.758124
ERR1203383	PE	3	1	5	30	0	589824132	609484800	19660668	86231	2.007482
ERR1203383	PE	3	1	6	37	1	727449720	747110616	19660896	86232	1.895344
ERR1203383	PE	3	1	7	44	2	865075308	884736204	19660896	86232	2.089194
ERR1203383	PE	3	1	8	51	3	1002700896	1022361792	19660896	86232	1.981213
ERR1203383	PE	3	1	9	58	4	1140326484	1159987380	19660896	86232	1.624312
ERR1203383	PE	3	1	10	65	5	1277952072	1297612968	19660896	86232	2.057906
ERR1203383	PE	3	1	11	66	0	1297612968	1317273636	19660668	86231	2.379788
ERR1203383	PE	3	1	12	73	1	1435238556	1454899224	19660668	86231	2.034674
ERR1203383	PE	3	1	13	80	2	1572864144	1592524812	19660668	86231	1.94421
ERR1203383	PE	3	1	14	87	3	1710489732	1730150400	19660668	86231	2.11038
ERR1203383	PE	3	1	15	94	4	1848115320	1867776216	19660896	86232	1.580487
ERR1203383	PE	3	1	16	101	5	1985740908	2005401804	19660896	86232	1.850063
ERR1203383	PE	3	1	17	102	0	2005401804	2025062472	19660668	86231	1.593366
ERR1203383	PE	3	1	18	109	1	2143027392	2162688060	19660668	86231	2.053125
ERR1203383	PE	3	1	19	116	2	2280652860	2300313700	19660840	84745	1.653257
ERR1203383	PE	3	1	20	123	3	2418278508	2437939348	19660840	84745	1.791021
ERR1203383	PE	3	1	21	130	4	2555904156	2575564996	19660840	84745	2.02306
ERR1203383	PE	3	1	22	137	5	2693529804	2713190412	19660608	84744	1.541565
ERR1203383	PE	3	1	23	138	0	2713190412	2732851252	19660840	84745	1.687536
ERR1203383	PE	3	1	24	145	1	2850816060	2870476900	19660840	84745	1.522218
ERR1203383	PE	3	1	25	152	2	2988441708	3008102548	19660840	84745	1.666296
ERR1203383	PE	3	2	0	2	2	39321628	58982556	19660928	87772	2.328502
ERR1203383	PE	3	2	1	9	3	176947228	196608156	19660928	87772	2.083753
ERR1203383	PE	3	2	2	16	4	314572956	334233624	19660668	86231	1.827249
ERR1203383	PE	3	2	3	23	5	452198544	471859212	19660668	86231	2.179905
ERR1203383	PE	3	2	4	24	0	471859212	491520108	19660896	86232	1.80124
ERR1203383	PE	3	2	5	31	1	609484800	629145696	19660896	86232	1.581739
ERR1203383	PE	3	2	6	38	2	747110616	766771284	19660668	86231	1.955998
ERR1203383	PE	3	2	7	45	3	884736204	904396872	19660668	86231	2.108815
ERR1203383	PE	3	2	8	52	4	1022361792	1042022460	19660668	86231	1.61688
ERR1203383	PE	3	2	9	59	5	1159987380	1179648048	19660668	86231	2.227083
ERR1203383	PE	3	2	10	60	0	1179648048	1199308944	19660896	86232	2.131655
ERR1203383	PE	3	2	11	67	1	1317273636	1336934532	19660896	86232	2.27892
ERR1203383	PE	3	2	12	74	2	1454899224	1474560120	19660896	86232	1.805748
ERR1203383	PE	3	2	13	81	3	1592524812	1612185708	19660896	86232	2.250462
ERR1203383	PE	3	2	14	88	4	1730150400	1749811296	19660896	86232	2.074254
ERR1203383	PE	3	2	15	95	5	1867776216	1887436884	19660668	86231	1.903804
ERR1203383	PE	3	2	16	96	0	1887436884	1907097780	19660896	86232	1.805294
ERR1203383	PE	3	2	17	103	1	2025062472	2044723368	19660896	86232	1.695997
ERR1203383	PE	3	3	0	3	3	58982556	78643260	19660704	87771	2.240386
ERR1203383	PE	3	3	1	10	4	196608156	216268860	19660704	87771	1.641275
ERR1203383	PE	3	3	2	17	5	334233624	353894520	19660896	86232	1.675113
ERR1203383	PE	3	3	3	18	0	353894520	373555416	19660896	86232	1.830528
ERR1203383	PE	3	3	4	25	1	491520108	511181004	19660896	86232	1.613795
ERR1203383	PE	3	3	5	32	2	629145696	648806592	19660896	86232	1.447418
ERR1203383	PE	3	3	6	39	3	766771284	786432180	19660896	86232	1.725647
ERR1203383	PE	3	3	7	46	4	904396872	924057768	19660896	86232	2.21478
ERR1203383	PE	3	3	8	53	5	1042022460	1061683356	19660896	86232	1.925331
ERR1203383	PE	3	3	9	54	0	1061683356	1081344024	19660668	86231	1.698468
ERR1203383	PE	3	3	10	61	1	1199308944	1218969612	19660668	86231	2.037457
ERR1203383	PE	3	3	11	68	2	1336934532	1356595200	19660668	86231	1.787291
ERR1203383	PE	3	3	12	75	3	1474560120	1494221016	19660896	86232	3.351368
ERR1203383	PE	3	3	13	82	4	1612185708	1631846604	19660896	86232	1.874656
ERR1203383	PE	3	3	14	89	5	1749811296	1769472192	19660896	86232	1.709859
ERR1203383	PE	3	3	15	90	0	1769472192	1789132860	19660668	86231	1.787751
ERR1203383	PE	3	3	16	97	1	1907097780	1926758448	19660668	86231	1.659825
ERR1203383	PE	3	3	17	104	2	2044723368	2064384036	19660668	86231	1.661636
ERR1203383	PE	3	3	27	166	4	3175219340	3180134492	4915152	21186	0.473117
ERR1203383	PE	3	3	28	173	5	3209625636	3214541020	4915384	21187	0.404821
ERR1203383	PE	3	3	29	174	0	3214541020	3219456172	4915152	21186	0.348626
ERR1203383	PE	3	3	30	175	1	3219456172	3224371324	4915152	21186	0.693296
ERR1203383	PE	3	3	31	182	2	3253862468	3258777620	4915152	21186	0.495362
ERR1203383	PE	3	3	32	189	3	3288268996	3293184148	4915152	21186	0.481843
ERR1203383	PE	3	3	33	196	4	3322675292	3327590444	4915152	21186	0.605579
ERR1203383	PE	3	3	34	203	5	3357081820	3361996972	4915152	21186	0.724244
ERR1203383	PE	3	3	35	204	0	3361996972	3366912124	4915152	21186	0.630967
ERR1203383	PE	3	3	36	211	1	3396403268	3401318420	4915152	21186	0.503822
ERR1203383	PE	3	3	37	218	2	3430809796	3435724948	4915152	21186	0.629584
ERR1203383	PE	3	3	38	225	3	3465216092	3466444996	1228904	5297	0.154425
ERR1203383	PE	3	3	39	232	4	3473817724	3475046628	1228904	5297	0.225048
ERR1203383	PE	3	3	40	239	5	3482419356	3483648028	1228672	5296	0.522431
ERR1203383	PE	3	3	41	234	0	3476275300	3477504204	1228904	5297	0.293793
ERR1203383	PE	3	3	42	241	1	3484876932	3486105604	1228672	5296	1.99273
ERR1203383	PE	3	3	43	248	2	3493478564	3494707236	1228672	5296	3.054223
ERR1203383	PE	3	3	44	252	0	3498393716	3499281348	887632	3826	1.077109
ERR1203383	PE	3	3	19	117	3	2300313700	2319974540	19660840	84745	1.785991
ERR1203383	PE	3	3	20	124	4	2437939348	2457600188	19660840	84745	1.473014
ERR1203383	PE	3	3	21	131	5	2575564996	2595225604	19660608	84744	1.773242
ERR1203383	PE	3	3	22	132	0	2595225604	2614886444	19660840	84745	1.893292
ERR1203383	PE	3	3	23	139	1	2732851252	2752512092	19660840	84745	1.879822
ERR1203383	PE	3	3	24	146	2	2870476900	2890137740	19660840	84745	1.979534
ERR1203383	PE	3	3	25	153	3	3008102548	3027763388	19660840	84745	2.161176
ERR1203383	PE	3	3	26	160	4	3145728196	3150643348	4915152	21186	0.588838
ERR1203383	PE	3	3	27	167	5	3180134492	3185049644	4915152	21186	0.558091
ERR1203383	PE	3	3	28	168	0	3185049644	3189965028	4915384	21187	0.519255
ERR1203383	PE	3	3	29	181	1	3248947316	3253862468	4915152	21186	0.484469
ERR1203383	PE	3	3	30	188	2	3283353612	3288268996	4915384	21187	0.426723
ERR1203383	PE	3	3	31	195	3	3317760140	3322675292	4915152	21186	0.476997
ERR1203383	PE	3	3	32	202	4	3352166436	3357081820	4915384	21187	0.610577
ERR1203383	PE	3	3	33	209	5	3386572964	3391488116	4915152	21186	3.241868
ERR1203383	PE	3	3	34	222	0	3450470404	3455385788	4915384	21187	0.624253
ERR1203383	PE	3	3	35	229	1	3470131244	3471360148	1228904	5297	0.260907
ERR1203383	PE	3	3	36	236	2	3478732876	3479961780	1228904	5297	0.985303
ERR1203383	PE	3	3	37	243	3	3487334508	3488563412	1228904	5297	2.616478
ERR1203383	PE	3	3	38	244	4	3488563412	3489792084	1228672	5296	3.793845
ERR1203383	PE	3	3	19	118	4	2319974540	2339635380	19660840	84745	2.071185
ERR1203383	PE	3	3	20	125	5	2457600188	2477261028	19660840	84745	1.835025
ERR1203383	PE	3	3	21	126	0	2477261028	2496921636	19660608	84744	1.680298
ERR1203383	PE	3	3	22	133	1	2614886444	2634547284	19660840	84745	1.681787
ERR1203383	PE	3	3	23	140	2	2752512092	2772172932	19660840	84745	1.678553
ERR1203383	PE	3	3	24	147	3	2890137740	2909798580	19660840	84745	1.997886
ERR1203383	PE	3	3	25	154	4	3027763388	3047424228	19660840	84745	1.671917
ERR1203383	PE	3	3	26	161	5	3150643348	3155558500	4915152	21186	0.537486
ERR1203383	PE	3	3	27	162	0	3155558500	3160473652	4915152	21186	0.536991
ERR1203383	PE	3	3	28	169	1	3189965028	3194880180	4915152	21186	0.409754
ERR1203383	PE	3	3	29	176	2	3224371324	3229286476	4915152	21186	0.730637
ERR1203383	PE	3	3	30	183	3	3258777620	3263693004	4915384	21187	0.483355
ERR1203383	PE	3	3	31	190	4	3293184148	3298099300	4915152	21186	0.514619
ERR1203383	PE	3	3	32	197	5	3327590444	3332505828	4915384	21187	0.391776
ERR1203383	PE	3	3	33	198	0	3332505828	3337420980	4915152	21186	0.672789
ERR1203383	PE	3	3	34	205	1	3366912124	3371827276	4915152	21186	0.501344
ERR1203383	PE	3	3	35	212	2	3401318420	3406233804	4915384	21187	0.780389
ERR1203383	PE	3	3	36	219	3	3435724948	3440640100	4915152	21186	0.705354
ERR1203383	PE	3	3	37	226	4	3466444996	3467673668	1228672	5296	0.122515
ERR1203383	PE	3	3	38	233	5	3475046628	3476275300	1228672	5296	0.860789
ERR1203383	PE	3	3	39	228	0	3468902572	3470131244	1228672	5296	0.392899
